%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1508712070803269091,0,42.4439964294,-76.4827804565,23.0,20.0,13.0,0.0,8.0,94.75,0.673922240734,105.0,18.0,824.0
1508712070820312976,0,42.4439964294,-76.4827804565,23.0,20.0,13.0,18.0,8.0,94.75,0.673922240734,105.0,18.0,832.0
1508712070837316183,0,42.4439964294,-76.4827804565,23.0,20.0,13.0,36.0,8.0,94.75,0.673922240734,105.0,18.0,824.0
1508712070860014887,0,42.4439964294,-76.4827804565,23.0,20.0,13.0,54.0,8.0,94.75,0.673922240734,105.0,18.0,584.0
1508712070874430714,0,42.4439964294,-76.4827804565,23.0,20.0,13.0,0.0,8.0,93.5999984741,0.668777763844,105.0,18.0,672.0
1508712070891387566,0,42.4439964294,-76.4827804565,23.0,20.0,13.0,18.0,8.0,93.5999984741,0.668777763844,105.0,18.0,832.0
1508712070914401275,0,42.4439964294,-76.4827804565,23.0,20.0,13.0,0.0,8.0,93.5999984741,0.668777763844,105.0,18.0,824.0
1508712070925917947,0,42.4439964294,-76.4827804565,23.0,20.0,13.0,18.0,8.0,93.5999984741,0.668777763844,105.0,18.0,824.0
1508712070952337953,0,42.4439964294,-76.4827804565,23.0,20.0,13.0,36.0,8.0,93.5999984741,0.668777763844,105.0,18.0,824.0
1508712070971013423,0,42.4439964294,-76.4827804565,23.0,20.0,13.0,54.0,8.0,93.5999984741,0.668777763844,105.0,18.0,496.0
1508712070983417399,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,0.0,8.0,92.6299972534,0.668777763844,105.0,18.0,840.0
1508712071006828404,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,0.0,8.0,92.6299972534,0.668777763844,105.0,18.0,824.0
1508712071019010815,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,18.0,8.0,92.6299972534,0.668777763844,105.0,18.0,824.0
1508712071034274258,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,36.0,8.0,92.6299972534,0.668777763844,105.0,18.0,832.0
1508712071056371078,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,55.0,8.0,92.6299972534,0.668777763844,105.0,20.0,736.0
1508712071070677216,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,0.0,8.0,93.9400024414,0.653344452381,105.0,17.0,608.0
1508712071093826656,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,18.0,8.0,93.9400024414,0.653344452381,105.0,18.0,832.0
1508712071111169399,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,0.0,8.0,93.9400024414,0.653344452381,105.0,18.0,824.0
1508712071126870088,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,18.0,8.0,93.9400024414,0.653344452381,105.0,18.0,824.0
1508712071145680664,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,36.0,8.0,93.9400024414,0.653344452381,105.0,18.0,832.0
1508712071166501269,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,54.0,8.0,93.9400024414,0.653344452381,105.0,18.0,584.0
1508712071187776359,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,0.0,8.0,96.2200012207,0.612188875675,105.0,18.0,832.0
1508712071204419509,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,0.0,8.0,96.2200012207,0.612188875675,105.0,18.0,824.0
1508712071222075850,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,18.0,8.0,96.2200012207,0.612188875675,105.0,18.0,824.0
